SENTTOT,AGE,CITIZEN,CRIMHIST,CRIMPTS,DISTRICT,DSPLEA,INOUT,MONSEX,NEWEDUC,NEWRACE,OFFGUIDE,PRESENT,SENTIMP,WEAPON,XMAXSOR,XMINSOR
24.0,45.0,1.0,1.0,6.0,22,1,,0.0,1.0,2.0,13,2.0,1,0,108.0,87.0
6.0,27.0,3.0,1.0,2.0,41,1,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
24.0,37.0,1.0,1.0,12.0,78,1,,0.0,1.0,2.0,13,1.0,1,0,63.0,51.0
114.0,24.0,1.0,1.0,10.0,56,1,,0.0,1.0,2.0,26,1.0,1,1,57.0,46.0
2.56,34.0,3.0,1.0,1.0,41,5,0.0,0.0,,3.0,17,1.0,1,0,6.0,0.0
120.0,38.0,1.0,1.0,4.0,42,1,,0.0,3.0,3.0,10,1.0,1,0,168.0,135.0
24.0,54.0,1.0,1.0,0.0,88,1,,0.0,6.0,1.0,7,3.0,1,0,97.0,78.0
3.0,71.0,1.0,0.0,0.0,1,2,,0.0,3.0,,29,3.0,1,0,18.0,12.0
0.03,40.0,1.0,0.0,0.0,74,1,0.0,0.0,3.0,2.0,16,2.0,1,0,6.0,0.0
108.0,24.0,4.0,0.0,0.0,67,1,,0.0,6.0,3.0,10,1.0,1,0,135.0,108.0
2.02,34.0,3.0,1.0,0.0,41,5,0.0,0.0,,3.0,17,1.0,1,0,6.0,0.0
10.0,45.0,3.0,1.0,3.0,41,1,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
0.99,42.0,1.0,1.0,0.0,41,1,0.0,0.0,5.0,3.0,10,2.0,2,0,14.0,8.0
,43.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
12.03,23.0,3.0,1.0,0.0,41,1,,0.0,3.0,3.0,17,1.0,1,0,30.0,24.0
46.0,34.0,1.0,0.0,0.0,42,1,,0.0,3.0,3.0,13,2.0,1,0,57.0,46.0
,39.0,3.0,1.0,0.0,42,5,1.0,0.0,3.0,3.0,17,1.0,4,0,6.0,0.0
24.0,37.0,1.0,1.0,4.0,41,1,,0.0,3.0,3.0,17,2.0,1,0,30.0,24.0
0.03,18.0,3.0,1.0,,41,5,0.0,0.0,,3.0,17,,1,0,6.0,0.0
,35.0,,,,82,1,,0.0,,,30,,4,0,,
0.99,37.0,1.0,1.0,0.0,41,1,,0.0,3.0,3.0,17,2.0,1,0,24.0,18.0
,24.0,1.0,,,82,1,,0.0,,,30,,3,0,,
,41.0,,,,82,1,,0.0,,,30,,4,0,,
18.0,32.0,1.0,1.0,1.0,41,1,,1.0,3.0,3.0,17,2.0,1,0,24.0,18.0
18.0,25.0,1.0,1.0,0.0,41,1,,0.0,3.0,3.0,17,2.0,1,1,30.0,24.0
0.03,42.0,3.0,1.0,2.0,42,5,0.0,0.0,5.0,3.0,17,1.0,1,0,14.0,8.0
11.3,35.0,3.0,1.0,0.0,42,5,0.0,1.0,1.0,3.0,17,1.0,1,0,6.0,0.0
3.32,53.0,3.0,1.0,0.0,84,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,49.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
7.39,68.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
1.0,31.0,1.0,0.0,0.0,41,5,0.0,0.0,5.0,3.0,17,2.0,2,0,14.0,8.0
13.1,42.0,3.0,1.0,1.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
5.26,37.0,3.0,1.0,4.0,41,1,0.0,0.0,1.0,3.0,17,1.0,1,0,8.0,2.0
12.53,51.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
0.03,40.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,7.0,1.0
12.62,22.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
27.0,35.0,1.0,1.0,9.0,41,1,,0.0,3.0,3.0,17,1.0,1,0,46.0,37.0
12.76,35.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
13.39,39.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
21.0,20.0,1.0,1.0,1.0,4,1,,0.0,1.0,3.0,16,1.0,1,0,24.0,18.0
3.02,44.0,3.0,1.0,,41,5,0.0,0.0,,3.0,17,1.0,1,0,6.0,0.0
,54.0,1.0,1.0,0.0,42,1,1.0,0.0,5.0,3.0,9,2.0,4,0,6.0,0.0
51.0,50.0,3.0,0.0,0.0,94,1,,1.0,3.0,6.0,10,1.0,1,0,63.0,51.0
7.79,54.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
292.0,53.0,1.0,1.0,12.0,42,1,,0.0,3.0,3.0,10,1.0,1,0,365.0,292.0
12.76,36.0,3.0,1.0,3.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
14.0,29.0,1.0,0.0,0.0,49,1,,1.0,1.0,1.0,16,1.0,1,0,16.0,10.0
108.0,25.0,1.0,1.0,5.0,49,1,,0.0,1.0,1.0,10,1.0,1,1,168.0,135.0
7.72,48.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,28.0,1.0,0.0,0.0,87,5,1.0,0.0,,,30,,4,0,6.0,0.0
,48.0,,0.0,0.0,87,3,1.0,,,,30,,0,0,6.0,0.0
,38.0,1.0,0.0,0.0,87,3,1.0,0.0,,,30,2.0,0,0,6.0,0.0
110.0,30.0,1.0,1.0,0.0,66,1,,0.0,3.0,1.0,13,1.0,1,0,151.0,121.0
240.0,42.0,1.0,1.0,25.0,49,1,,0.0,3.0,1.0,10,1.0,1,0,365.0,292.0
,37.0,1.0,1.0,0.0,87,5,1.0,0.0,,,30,,4,0,6.0,0.0
0.36,36.0,2.0,1.0,1.0,6,1,0.0,0.0,1.0,3.0,17,1.0,1,0,12.0,6.0
0.23,28.0,1.0,0.0,0.0,41,1,,0.0,6.0,3.0,10,2.0,2,0,37.0,30.0
14.0,31.0,3.0,1.0,7.0,88,1,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
15.0,24.0,1.0,0.0,0.0,41,5,,0.0,3.0,3.0,17,2.0,1,0,27.0,21.0
90.0,23.0,1.0,1.0,1.0,26,1,,0.0,3.0,2.0,10,1.0,1,0,135.0,108.0
0.56,47.0,1.0,1.0,0.0,41,5,,0.0,3.0,2.0,13,2.0,2,0,16.0,10.0
4.86,42.0,3.0,1.0,3.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,7.0,1.0
78.0,22.0,1.0,1.0,3.0,45,1,,0.0,3.0,2.0,10,1.0,1,0,97.0,78.0
60.0,35.0,1.0,1.0,2.0,66,1,,1.0,3.0,2.0,22,3.0,1,0,135.0,108.0
24.0,41.0,1.0,1.0,2.0,45,1,,1.0,5.0,2.0,10,2.0,1,0,121.0,97.0
,30.0,1.0,,,17,5,1.0,0.0,,1.0,30,,4,0,6.0,0.0
,27.0,,0.0,0.0,33,5,1.0,0.0,,,30,,0,0,6.0,0.0
264.0,39.0,2.0,1.0,0.0,1,5,,0.0,3.0,3.0,7,1.0,1,0,9996.0,9996.0
,46.0,1.0,,,17,5,1.0,0.0,,2.0,30,,4,0,6.0,0.0
140.0,37.0,1.0,1.0,11.0,64,1,,0.0,5.0,2.0,10,1.0,1,0,262.0,210.0
,31.0,1.0,,,17,5,1.0,0.0,,2.0,30,,4,0,6.0,0.0
,40.0,,,,33,5,1.0,1.0,,2.0,30,,0,0,6.0,0.0
,21.0,1.0,,,17,5,1.0,0.0,,1.0,30,,4,0,6.0,0.0
34.0,24.0,1.0,1.0,5.0,42,5,,0.0,3.0,1.0,13,1.0,1,0,37.0,30.0
30.0,35.0,1.0,1.0,18.0,41,5,,0.0,1.0,3.0,13,1.0,1,0,37.0,30.0
,41.0,1.0,,,17,5,1.0,1.0,,,30,,4,0,6.0,0.0
87.0,24.0,1.0,1.0,1.0,42,5,,0.0,3.0,3.0,13,1.0,1,0,108.0,87.0
,25.0,1.0,,,17,5,1.0,0.0,,1.0,30,,4,0,6.0,0.0
190.0,30.0,1.0,1.0,4.0,42,5,,0.0,1.0,1.0,10,1.0,1,1,210.0,168.0
180.0,39.0,1.0,1.0,10.0,42,1,,0.0,3.0,3.0,13,1.0,1,0,105.0,84.0
10.0,37.0,3.0,1.0,0.0,52,1,0.0,0.0,6.0,1.0,16,1.0,1,0,12.0,6.0
36.0,38.0,1.0,1.0,11.0,88,1,,0.0,3.0,1.0,10,1.0,1,0,105.0,84.0
300.0,31.0,1.0,1.0,0.0,66,5,,0.0,3.0,2.0,7,1.0,1,0,365.0,292.0
235.0,36.0,1.0,1.0,6.0,55,1,,0.0,1.0,3.0,22,1.0,1,1,9996.0,9996.0
180.0,31.0,1.0,1.0,3.0,42,5,,0.0,3.0,3.0,4,1.0,1,0,71.0,57.0
33.0,35.0,1.0,1.0,14.0,88,1,,0.0,3.0,1.0,13,1.0,1,0,63.0,51.0
,29.0,,,,33,5,1.0,,,,16,,4,0,6.0,0.0
12.03,48.0,1.0,0.0,0.0,22,1,,0.0,6.0,1.0,16,2.0,2,0,41.0,33.0
30.0,31.0,1.0,0.0,0.0,41,1,,1.0,3.0,3.0,10,2.0,1,0,87.0,70.0
300.0,24.0,3.0,1.0,3.0,22,1,,0.0,1.0,3.0,22,1.0,1,0,405.0,324.0
3.98,42.0,3.0,1.0,0.0,41,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,23.0,1.0,1.0,0.0,41,5,0.0,0.0,3.0,3.0,13,2.0,2,0,12.0,6.0
83.0,63.0,1.0,1.0,0.0,64,1,,0.0,5.0,6.0,27,4.0,1,0,108.0,87.0
27.0,31.0,1.0,1.0,7.0,41,5,,1.0,5.0,3.0,17,1.0,1,0,30.0,24.0
0.99,25.0,1.0,0.0,0.0,41,1,0.0,1.0,1.0,3.0,17,2.0,2,0,14.0,8.0
180.0,38.0,1.0,1.0,21.0,66,1,,0.0,3.0,1.0,10,1.0,1,0,293.0,235.0
4.37,34.0,3.0,1.0,0.0,41,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
51.0,31.0,1.0,1.0,3.0,49,1,,0.0,3.0,1.0,10,1.0,1,0,63.0,51.0
36.0,43.0,3.0,1.0,6.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
57.0,29.0,1.0,1.0,0.0,0,1,,0.0,3.0,1.0,10,1.0,1,0,71.0,57.0
16.0,35.0,1.0,1.0,3.0,67,1,,0.0,3.0,2.0,16,2.0,1,0,30.0,24.0
57.0,38.0,3.0,0.0,0.0,91,1,,0.0,1.0,2.0,10,1.0,1,0,71.0,57.0
50.0,34.0,1.0,1.0,5.0,66,1,,1.0,3.0,1.0,10,1.0,1,1,135.0,108.0
37.0,31.0,3.0,1.0,8.0,42,5,,0.0,3.0,3.0,17,1.0,1,0,30.0,24.0
188.0,34.0,1.0,1.0,3.0,41,1,,0.0,3.0,3.0,10,1.0,1,1,235.0,188.0
0.03,32.0,1.0,0.0,0.0,26,1,,0.0,3.0,2.0,13,2.0,1,0,24.0,18.0
45.0,39.0,1.0,1.0,0.0,1,1,,0.0,3.0,3.0,21,2.0,1,0,71.0,57.0
36.0,37.0,1.0,1.0,3.0,1,1,,1.0,3.0,1.0,10,1.0,1,0,63.0,51.0
0.07,38.0,1.0,1.0,4.0,71,1,,0.0,3.0,6.0,13,2.0,1,0,87.0,70.0
10.0,34.0,3.0,1.0,3.0,84,1,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
37.0,35.0,1.0,1.0,15.0,42,1,,0.0,3.0,3.0,13,1.0,1,0,37.0,30.0
85.0,28.0,1.0,1.0,3.0,7,1,,0.0,5.0,2.0,26,1.0,1,1,121.0,97.0
57.0,42.0,1.0,1.0,11.0,42,1,,0.0,3.0,3.0,13,1.0,1,0,57.0,46.0
,23.0,1.0,,,17,3,1.0,0.0,,2.0,30,,4,0,6.0,0.0
56.0,28.0,1.0,1.0,3.0,42,1,,0.0,1.0,2.0,13,1.0,1,0,63.0,51.0
1.33,27.0,3.0,1.0,2.0,1,1,0.0,0.0,3.0,3.0,17,2.0,1,0,7.0,1.0
46.0,40.0,1.0,1.0,12.0,79,1,,0.0,6.0,1.0,13,1.0,1,0,63.0,51.0
0.03,44.0,3.0,1.0,3.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
8.0,36.0,3.0,1.0,1.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
70.0,23.0,3.0,0.0,0.0,4,1,,0.0,3.0,3.0,10,1.0,1,0,87.0,70.0
14.0,29.0,1.0,1.0,4.0,47,1,,1.0,3.0,1.0,10,1.0,2,0,87.0,70.0
12.0,21.0,1.0,1.0,0.0,42,1,,1.0,1.0,2.0,17,1.0,1,0,16.0,10.0
48.0,66.0,3.0,1.0,0.0,22,1,,0.0,5.0,3.0,10,1.0,1,0,71.0,57.0
4.66,56.0,3.0,1.0,0.0,84,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
27.0,47.0,1.0,1.0,3.0,42,1,,1.0,5.0,1.0,17,1.0,2,0,27.0,21.0
0.03,30.0,3.0,1.0,0.0,85,1,0.0,0.0,,3.0,17,1.0,1,0,6.0,0.0
3.91,28.0,3.0,1.0,0.0,84,1,0.0,0.0,5.0,3.0,17,1.0,1,0,14.0,8.0
,50.0,1.0,1.0,1.0,70,1,,0.0,3.0,1.0,17,3.0,4,0,27.0,21.0
65.0,38.0,1.0,1.0,12.0,60,5,,0.0,3.0,2.0,13,1.0,1,0,78.0,63.0
,38.0,1.0,1.0,2.0,35,1,,0.0,6.0,1.0,16,2.0,4,0,21.0,15.0
24.0,32.0,3.0,1.0,6.0,39,5,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
12.03,28.0,1.0,1.0,0.0,39,5,,0.0,5.0,3.0,13,3.0,1,0,30.0,24.0
60.0,32.0,3.0,1.0,0.0,39,5,,0.0,1.0,3.0,13,1.0,1,0,135.0,108.0
22.0,28.0,1.0,1.0,0.0,39,5,,0.0,5.0,3.0,13,3.0,1,0,57.0,46.0
170.0,36.0,1.0,1.0,2.0,39,1,,0.0,1.0,1.0,7,1.0,1,0,210.0,168.0
,68.0,1.0,0.0,0.0,22,1,1.0,0.0,6.0,6.0,17,3.0,4,0,6.0,0.0
,26.0,1.0,,,17,3,1.0,0.0,,3.0,30,,3,0,6.0,0.0
121.0,29.0,1.0,1.0,10.0,47,1,,0.0,3.0,2.0,10,1.0,1,1,175.0,140.0
30.0,34.0,1.0,1.0,1.0,39,1,,0.0,3.0,3.0,21,2.0,1,0,46.0,37.0
54.0,40.0,1.0,1.0,0.0,22,1,,0.0,5.0,2.0,16,2.0,1,0,87.0,70.0
0.03,26.0,1.0,1.0,1.0,66,8,,0.0,1.0,2.0,13,1.0,1,0,16.0,10.0
,58.0,1.0,0.0,0.0,66,1,,0.0,6.0,1.0,16,3.0,4,0,30.0,24.0
292.0,41.0,1.0,1.0,1.0,86,5,,0.0,6.0,1.0,27,1.0,1,0,365.0,292.0
41.0,31.0,1.0,1.0,16.0,49,1,,0.0,1.0,2.0,13,1.0,1,0,51.0,41.0
21.0,60.0,2.0,1.0,0.0,72,1,,0.0,6.0,6.0,16,3.0,1,0,33.0,27.0
37.0,26.0,1.0,1.0,2.0,14,1,,0.0,3.0,3.0,10,1.0,1,0,51.0,41.0
,34.0,1.0,1.0,0.0,66,1,1.0,0.0,5.0,2.0,16,2.0,4,0,6.0,0.0
13.0,58.0,3.0,1.0,0.0,31,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
,26.0,2.0,0.0,0.0,70,1,,0.0,3.0,3.0,1,3.0,4,0,16.0,10.0
18.0,36.0,3.0,1.0,3.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
4.07,26.0,3.0,0.0,0.0,42,5,0.0,1.0,1.0,3.0,17,1.0,1,0,6.0,0.0
144.0,36.0,1.0,1.0,6.0,85,1,,0.0,3.0,6.0,27,1.0,1,1,168.0,135.0
120.0,35.0,1.0,1.0,4.0,8,5,,0.0,5.0,2.0,22,1.0,1,1,9996.0,360.0
72.0,28.0,1.0,1.0,1.0,4,1,,0.0,3.0,3.0,10,1.0,1,1,87.0,70.0
0.03,25.0,1.0,0.0,0.0,8,1,,0.0,5.0,3.0,10,2.0,1,0,87.0,70.0
121.0,43.0,1.0,1.0,3.0,77,1,,0.0,3.0,2.0,10,1.0,1,1,151.0,121.0
0.03,40.0,1.0,0.0,0.0,71,0,,0.0,3.0,1.0,27,2.0,1,0,21.0,15.0
0.03,40.0,1.0,1.0,4.0,71,1,,0.0,5.0,3.0,10,2.0,2,1,71.0,57.0
2.2,22.0,1.0,1.0,0.0,77,1,,0.0,1.0,6.0,10,2.0,1,0,18.0,12.0
0.03,24.0,1.0,1.0,1.0,77,1,,0.0,3.0,1.0,13,2.0,1,0,30.0,24.0
0.03,41.0,1.0,1.0,24.0,71,1,,0.0,5.0,1.0,16,2.0,1,0,71.0,57.0
30.0,19.0,1.0,1.0,1.0,7,1,,0.0,1.0,3.0,26,1.0,1,1,51.0,41.0
6.0,78.0,1.0,0.0,0.0,7,1,,0.0,6.0,1.0,10,2.0,1,0,57.0,46.0
10.0,28.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
420.0,28.0,3.0,1.0,4.0,7,1,,0.0,1.0,3.0,22,1.0,1,1,9996.0,360.0
108.0,25.0,2.0,1.0,0.0,7,1,,0.0,5.0,2.0,26,1.0,1,1,46.0,37.0
9.0,35.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
8.0,37.0,3.0,1.0,1.0,42,5,0.0,0.0,6.0,3.0,17,1.0,1,0,6.0,0.0
10.0,47.0,3.0,0.0,0.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
15.0,52.0,1.0,1.0,0.0,7,1,,0.0,6.0,6.0,16,2.0,1,0,46.0,37.0
16.0,27.0,1.0,1.0,2.0,42,5,,0.0,1.0,3.0,17,2.0,1,0,18.0,12.0
17.0,29.0,3.0,1.0,3.0,7,1,,0.0,1.0,3.0,17,1.0,1,0,33.0,27.0
0.16,20.0,,,,50,1,,0.0,,,30,,1,0,,
144.0,34.0,1.0,1.0,9.0,18,5,,0.0,3.0,2.0,13,1.0,1,0,188.0,151.0
33.0,20.0,1.0,1.0,2.0,42,1,,0.0,1.0,2.0,17,1.0,1,1,33.0,27.0
36.0,36.0,1.0,1.0,0.0,42,5,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
51.0,57.0,3.0,1.0,2.0,42,1,,0.0,3.0,2.0,17,1.0,1,0,51.0,41.0
5.0,21.0,1.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,2.0,2,0,6.0,0.0
127.0,43.0,1.0,1.0,8.0,32,1,,0.0,3.0,2.0,10,1.0,1,1,188.0,151.0
27.0,41.0,3.0,1.0,3.0,42,5,,1.0,3.0,3.0,17,1.0,1,0,27.0,21.0
0.23,28.0,,,,50,1,0.0,1.0,,,30,,1,0,6.0,0.0
16.0,36.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,37.0,1.0,1.0,10.0,28,5,,0.0,3.0,2.0,13,3.0,4,0,78.0,63.0
0.03,30.0,3.0,1.0,0.0,42,5,0.0,0.0,5.0,3.0,17,1.0,1,0,6.0,0.0
18.0,25.0,3.0,1.0,5.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
8.0,44.0,3.0,1.0,2.0,41,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
0.03,35.0,3.0,1.0,0.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
0.03,36.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,37.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,42.0,3.0,1.0,4.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,8.0,2.0
0.03,30.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,27.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,21.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.03,39.0,3.0,1.0,0.0,42,5,0.0,0.0,5.0,3.0,17,1.0,1,0,6.0,0.0
120.0,37.0,1.0,1.0,17.0,64,1,,0.0,3.0,1.0,10,1.0,1,0,188.0,151.0
20.0,23.0,1.0,0.0,0.0,17,1,,0.0,1.0,2.0,10,1.0,1,0,46.0,37.0
0.03,29.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
108.0,24.0,1.0,1.0,6.0,18,1,,0.0,1.0,2.0,13,1.0,1,0,168.0,135.0
0.03,37.0,3.0,1.0,3.0,8,5,,0.0,1.0,3.0,17,2.0,1,0,21.0,15.0
12.03,34.0,1.0,0.0,0.0,42,1,,0.0,1.0,3.0,10,2.0,1,0,37.0,30.0
10.0,43.0,3.0,1.0,2.0,42,5,0.0,0.0,,3.0,17,1.0,1,0,14.0,8.0
0.03,40.0,3.0,1.0,2.0,42,5,0.0,0.0,,3.0,17,1.0,1,0,7.0,1.0
48.0,49.0,1.0,1.0,5.0,72,1,,0.0,1.0,1.0,16,2.0,1,0,30.0,24.0
0.03,56.0,1.0,1.0,11.0,73,1,,0.0,,1.0,16,2.0,1,0,57.0,46.0
0.03,44.0,1.0,1.0,3.0,73,1,,0.0,1.0,2.0,13,2.0,2,0,33.0,27.0
176.0,41.0,1.0,1.0,33.0,73,1,,0.0,3.0,3.0,10,1.0,1,1,9996.0,360.0
41.0,47.0,1.0,1.0,0.0,73,1,,0.0,3.0,3.0,13,1.0,1,0,51.0,41.0
78.0,60.0,1.0,1.0,17.0,73,5,,0.0,1.0,1.0,13,1.0,1,0,78.0,63.0
30.0,27.0,1.0,1.0,1.0,32,1,,0.0,5.0,2.0,16,2.0,1,0,27.0,21.0
24.0,43.0,1.0,1.0,3.0,42,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
36.0,51.0,3.0,1.0,5.0,65,1,,0.0,1.0,3.0,10,1.0,1,0,108.0,87.0
0.03,29.0,1.0,1.0,0.0,65,1,0.0,0.0,5.0,2.0,16,1.0,1,0,10.0,4.0
60.0,40.0,1.0,1.0,16.0,42,5,,0.0,3.0,3.0,17,1.0,1,0,71.0,57.0
0.03,31.0,3.0,1.0,0.0,42,5,0.0,1.0,1.0,3.0,17,1.0,1,0,6.0,0.0
0.23,42.0,1.0,0.0,0.0,74,1,,1.0,5.0,3.0,10,2.0,1,0,71.0,57.0
108.0,44.0,3.0,1.0,3.0,18,1,,0.0,3.0,3.0,10,1.0,1,0,108.0,87.0
87.0,34.0,4.0,0.0,0.0,4,1,,0.0,1.0,3.0,10,1.0,1,0,108.0,87.0
28.0,42.0,1.0,1.0,11.0,47,1,,0.0,3.0,2.0,13,1.0,1,0,37.0,30.0
37.0,34.0,3.0,1.0,9.0,41,5,,0.0,3.0,3.0,17,1.0,1,0,57.0,46.0
0.03,27.0,1.0,1.0,1.0,8,1,,0.0,5.0,3.0,10,2.0,2,0,108.0,87.0
96.0,35.0,1.0,1.0,8.0,23,1,,0.0,3.0,2.0,10,1.0,1,0,235.0,188.0
108.0,40.0,3.0,1.0,0.0,4,5,,0.0,1.0,3.0,10,1.0,1,0,135.0,108.0
40.0,28.0,2.0,1.0,1.0,78,1,,1.0,1.0,3.0,10,3.0,1,0,135.0,108.0
3.0,60.0,1.0,1.0,2.0,8,5,,0.0,5.0,2.0,13,2.0,2,0,27.0,21.0
0.49,42.0,1.0,1.0,0.0,77,1,,0.0,5.0,1.0,10,2.0,1,0,63.0,51.0
4.8,29.0,3.0,1.0,0.0,84,1,0.0,0.0,1.0,3.0,17,1.0,1,0,12.0,6.0
108.0,43.0,3.0,0.0,0.0,4,1,,0.0,1.0,3.0,10,1.0,1,0,168.0,135.0
46.0,24.0,3.0,1.0,12.0,42,5,,0.0,3.0,3.0,17,1.0,1,0,71.0,57.0
0.03,71.0,1.0,0.0,0.0,7,1,,1.0,6.0,1.0,21,2.0,1,0,71.0,57.0
144.0,36.0,1.0,1.0,6.0,7,1,,0.0,1.0,2.0,4,1.0,1,0,235.0,188.0
8.0,49.0,3.0,1.0,0.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
4.0,22.0,1.0,0.0,0.0,42,1,0.0,1.0,3.0,2.0,17,2.0,1,0,6.0,0.0
2.3,34.0,3.0,1.0,,41,1,0.0,0.0,,3.0,17,,1,0,6.0,0.0
60.0,40.0,3.0,1.0,0.0,78,1,,0.0,1.0,3.0,10,1.0,1,0,46.0,37.0
15.0,34.0,4.0,1.0,,7,1,,0.0,,3.0,17,,1,0,21.0,15.0
0.33,58.0,1.0,0.0,0.0,34,1,0.0,0.0,,,30,,1,0,6.0,0.0
28.0,23.0,1.0,1.0,1.0,78,1,,0.0,1.0,2.0,13,2.0,1,0,37.0,30.0
63.0,45.0,1.0,1.0,3.0,42,1,,0.0,3.0,3.0,13,1.0,1,0,63.0,51.0
3.09,27.0,3.0,1.0,1.0,41,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
12.0,30.0,2.0,0.0,0.0,74,1,,0.0,6.0,3.0,10,2.0,1,0,57.0,46.0
10.0,41.0,3.0,1.0,6.0,41,5,,0.0,5.0,3.0,17,1.0,1,0,16.0,10.0
0.03,44.0,5.0,0.0,0.0,73,1,,1.0,5.0,3.0,10,1.0,1,0,108.0,87.0
21.0,31.0,2.0,1.0,3.0,7,1,,0.0,3.0,2.0,16,1.0,1,0,27.0,21.0
102.0,62.0,1.0,0.0,0.0,41,1,,0.0,6.0,6.0,16,2.0,1,0,235.0,188.0
63.0,37.0,3.0,1.0,0.0,78,1,,0.0,1.0,3.0,10,1.0,1,0,108.0,87.0
0.03,41.0,1.0,1.0,0.0,17,1,0.0,0.0,1.0,6.0,12,3.0,1,0,6.0,0.0
18.0,32.0,1.0,1.0,3.0,52,1,,0.0,3.0,2.0,10,2.0,1,1,27.0,21.0
14.0,43.0,1.0,1.0,3.0,78,1,,0.0,1.0,3.0,16,2.0,1,0,46.0,37.0
30.0,34.0,3.0,0.0,0.0,74,1,,0.0,1.0,3.0,10,2.0,1,0,71.0,57.0
16.0,22.0,3.0,0.0,0.0,42,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
,21.0,1.0,,,70,1,1.0,0.0,,3.0,17,,4,0,6.0,0.0
57.0,27.0,1.0,1.0,9.0,15,1,,0.0,3.0,2.0,10,1.0,1,0,71.0,57.0
6.0,32.0,3.0,1.0,2.0,85,2,0.0,0.0,,3.0,17,1.0,1,0,7.0,1.0
,54.0,1.0,1.0,5.0,41,5,,0.0,3.0,1.0,13,2.0,4,0,24.0,18.0
0.03,30.0,3.0,,,7,1,0.0,0.0,,3.0,10,,1,0,6.0,0.0
,42.0,1.0,1.0,0.0,15,1,1.0,0.0,6.0,1.0,16,2.0,4,0,14.0,8.0
